course,session,time,wait_time,student_response,specific_student,category,hint,cluster_q,question,is_cluster,code_name,collapsed_code
1A_L2,S2,00:46:48,1,Y,N,F,,Y2,x is…?,Y,Fact,Fact
1A_L2,S2,00:46:54,4,N,N,F,,Y3,How about square root of x squared?,Y,Fact,Fact
1A_L2,S2,00:46:54,0,Y,N,F,,Y3,Is that even or odd?,Y,Fact,Fact
1A_L2,S2,00:47:21,0,Y,N,F,,N,Cosine is…,N,Fact,Fact
1A_L2,S2,00:47:23,0,Y,N,F,,N,And tan is…,N,Fact,Fact
1C_L17,S9,00:02:21,5,N,N,W,,Y1,"Who is going to advocate, who is going to argue for, true?",Y,Warrant,Warrant
1C_L17,S9,00:02:21,0,N,N,W,,Y1,Over 100 of put true so someone must be willing,Y,Warrant,Warrant
1C_L17,S9,00:02:21,4,Y,N,W,,Y1,"You're in a big group here, somebody must be willing to argue for true",Y,Warrant,Warrant
1C_L17,S9,00:04:40,2,N,N,A,,Y2,Has anyone got a banana handy?,Y,Admin,Admin
1C_L17,S9,00:04:40,2,N,N,A,,Y2,Some of you must have a banana,Y,Admin,Admin
1C_L17,S9,00:04:40,2,Y,N,A,,Y2,Has anyone got a banana?,Y,Admin,Admin
1C_L17,S9,00:04:50,1,Y,Y,A,,N,Can we have a look at it?,N,Admin,Admin
1C_L17,S9,00:05:28,2,Y,N,W,,N,Who wants ot argue in favour of false?,N,Warrant,Warrant
1C_L17,S9,00:05:48,4,Y,N,W,,N,Does anyone disagree with that?,N,Warrant,Warrant
1C_L17,S9,00:28:12,4,N,N,E,,Y3,Does this set of equations have a non trivial solution?,Y,Evaluation,Evaluation
1C_L17,S9,00:28:12,1,Y,N,E,,Y3,Can we find a non trivial solution to that set of equations?,Y,Evaluation,Evaluation
1C_L17,S9,00:31:34,1,N,N,U,,N,Does that make sense what I've done there and why?,N,Understanding check,Understanding check
1C_L17,S9,00:31:36,11,Y,N,N,,N,What can you tell me about solutions to this system?,N,Next step,Next step
1C_L17,S9,00:36:09,0,Y,Y,A,,N,So what's your questions?,N,Admin,Admin
1C_L17,S9,00:46:23,0,Y,Y,A,,N,Sorry didn't hear?,N,Admin,Admin
1C_L17,S9,00:46:40,1,Y,N,A,,N,Is that reasonable?,N,Admin,Admin
1C_L16,S4,00:09:28,1,N,N,N,,Y1,What do I need to do to do this? [Find the dimension of the eigenspace],Y,Next step,Next step
1C_L16,S4,00:09:28,1,N,N,N,,Y1,Anybody?,Y,Next step,Next step
1C_L16,S4,00:09:28,0,N,N,N,,Y1,Or everybody?,Y,Next step,Next step
1C_L16,S4,00:09:28,3,N,N,N,,Y1,You can all shout at once if you want?,Y,Next step,Next step
1C_L16,S4,00:09:28,3,N,N,N,,Y1,What are the key words?,Y,Next step,Next step
1C_L16,S4,00:09:28,0,N,N,N,,Y1,Can I hear you thinking 'null space?',Y,Next step,Next step
1C_L16,S4,00:10:01,3,N,N,W,,Y2,Why can I work it out from what I'm given?,Y,Warrant,Warrant
1C_L16,S4,00:10:01,2,N,N,W,,Y2,We're given only the reduced row echelon form of this.,Y,Warrant,Warrant
1C_L16,S4,00:10:26,0,N,N,N,,Y3,How would I compute this?,Y,Next step,Next step
1C_L16,S4,00:10:26,4,N,N,N,,Y3,What's the next thing I should write?,Y,Next step,Next step
1C_L16,S4,00:11:26,2,Y,N,N,,N,How did people work this out?,N,Next step,Next step
1C_L16,S4,00:11:35,2,Y,N,N,,N,"Using the rank theorem, what should I write here next then?",N,Next step,Next step
1C_L16,S4,00:12:10,5,N,N,N,,Y4,Did anyone else do it differently?,Y,Next step,Next step
1C_L16,S4,00:12:10,1,N,N,N,,Y4,How else could I do it?,Y,Next step,Next step
1C_L16,S4,00:12:10,0,Y,N,N,,Y4,"If I want the null space of R, I could just work that out right?",Y,Next step,Next step
1C_L16,S4,00:13:00,3,Y,N,F,,N,How many leading variables are there? [In this matrix],N,Fact,Fact
1C_L16,S4,00:13:15,4,N,N,F,,N,What's next?,N,Fact,Fact
1C_L16,S4,00:13:15,1,N,N,F,,N,And x?,N,Fact,Fact
1C_L16,S4,00:13:52,5,N,N,U,,N,Any questions there?,N,Understanding check,Understanding check
1C_L16,S4,00:21:02,0,N,N,N,,Y5,So what's the best way of calculating eigenvalues?,Y,Next step,Next step
1C_L16,S4,00:21:02,2,N,N,N,HS,Y5,We learned this yesterday.,Y,Next step,Next step
1C_L16,S4,00:21:02,0,Y,N,N,,Y5,What should I write down?,Y,Next step,Next step
1C_L16,S4,00:21:29,0,N,N,N,,Y6,So what should I calculate?,Y,Next step,Next step
1C_L16,S4,00:21:29,3,N,N,N,,Y6,"Given any matrix, how do I calculate its eigenvalues?",Y,Next step,Next step
1C_L16,S4,00:21:29,4,N,N,N,,Y6,Maybe someone else?,Y,Next step,Next step
1C_L16,S4,00:21:29,2,N,N,N,,Y6,Someone from the back half.,Y,Next step,Next step
1C_L16,S4,00:22:19,1,Y,N,N,,Y6,No?,Y,Next step,Next step
1C_L16,S4,00:22:19,1,N,N,N,,Y7,What is the determinant of some scalar times a matrix?,Y,Next step,Next step
1C_L16,S4,00:22:19,2,N,N,N,,Y7,How can I simplify that?,Y,Next step,Next step
1C_L16,S4,00:22:19,0,Y,N,N,HS,Y7,You might have seen a result last week on that.,Y,Next step,Next step
1C_L16,S4,00:23:10,1,N,N,U,,N,Any questions there?,N,Understanding check,Understanding check
1C_L16,S4,00:23:52,2,Y,N,N,,N,"In this case, this first thing here is equal to what?",N,Next step,Next step
1C_L16,S4,00:24:34,3,N,N,N,,Y8,[The eigenspace of lambda equal to 1] Is equal to what?,Y,Next step,Next step
1C_L16,S4,00:24:34,0,N,N,N,HS,Y8,We did something very similar yesterday.,Y,Next step,Next step
1C_L16,S4,00:24:34,1,Y,N,N,,Y8,So we're saying essentially [cut off by student],Y,Next step,Next step
1C_L16,S4,00:25:04,5,N,N,U,,Y9,Any questions about that?,Y,Understanding check,Understanding check
1C_L16,S4,00:25:04,4,N,N,U,,Y9,All reasonably happy?,Y,Understanding check,Understanding check
1C_L16,S4,00:25:04,1,N,N,U,,Y9,Yeah?,Y,Understanding check,Understanding check
1C_L16,S4,00:26:37,3,N,N,U,,N,Any questions or can we move on?,N,Understanding check,Understanding check
1C_L16,S4,00:33:07,0,N,N,N,,Y10,What does this imply?,Y,Next step,Next step
1C_L16,S4,00:33:07,1,N,N,N,,Y10,What's a useful next step?,Y,Next step,Next step
1C_L16,S4,00:33:07,0,Y,N,N,HS,Y10,Bearing in mind we're after eigenvalues.,Y,Next step,Next step
1C_L16,S4,00:33:20,4,Y,Y,N,,N,Where would you go next?,N,Next step,Next step
1C_L16,S4,00:34:16,2,Y,N,N,,N,What's a characterisation of this in terms of determinants?,N,Next step,Next step
1C_L16,S4,00:35:39,1,Y,N,U,,N,Any questions about that?,N,Understanding check,Understanding check
1C_L16,S4,00:36:44,4,N,N,U,,N,Any more questions about that?,N,Understanding check,Understanding check
1C_L16,S4,00:41:06,3,Y,N,W,,N,Why can you rule out a and b immediately?,N,Warrant,Warrant
1C_L16,S4,00:42:52,0,N,N,N,,Y11,What can I do with this?,Y,Next step,Next step
1C_L16,S4,00:42:52,0,N,N,N,,Y11,"Lambda is just a number, a scalar, right.",Y,Next step,Next step
1C_L16,S4,00:42:52,6,N,N,N,,Y11,So what can I do with that?,Y,Next step,Next step
1C_L16,S4,00:42:52,3,Y,N,N,,Y11,What can I do with that?,Y,Next step,Next step
1C_L16,S4,00:43:46,4,N,N,U,,N,Any questions about that?,N,Understanding check,Understanding check
1C_L16,S4,00:46:09,4,N,N,P,,Y12,How might we prove this?,Y,Proof framework,Other
1C_L16,S4,00:46:09,3,N,N,N,,Y12,What would be a good place to start?,Y,Next step,Next step
1C_L16,S4,00:46:09,0,Y,N,N,HS,Y12,It's the same object I keep reminding you of.,Y,Next step,Next step
1C_L16,S4,00:47:00,0,N,N,N,,Y13,Where could I go next?,Y,Next step,Next step
1C_L16,S4,00:47:00,0,N,N,N,HS,Y13,These kind of proofs are not always obvious.,Y,Next step,Next step
1C_L16,S4,00:47:00,1,N,N,N,HS,Y13,"They require slights of hand, little steps.",Y,Next step,Next step
1C_L16,S4,00:47:00,1,N,N,N,,Y13,What would be a good thing to do?,Y,Next step,Next step
1C_L16,S4,00:47:00,2,Y,N,N,HQ,Y13,Do you know a result about how to relate the determinant of a transpose to the determinant of the matrix?,Y,Next step,Next step
1C_L16,S4,00:49:05,0,N,N,U,,N,Any questions about that?,N,Understanding check,Understanding check
1C_L16,S4,00:49:26,2,Y,N,N,,N,What’s the best way to do that?,N,Next step,Next step
1C_L16,S4,00:50:17,0,N,N,F,,Y14,What is v?,Y,Fact,Fact
1C_L16,S4,00:50:17,7,N,N,F,,Y14,Can anyone spot it?,Y,Fact,Fact
1C_L16,S4,00:51:11,3,N,N,U,,N,Any questions?,N,Understanding check,Understanding check
1E_L19,S1,00:06:38,1,Y,N,F,,N,how many people have failed chemistry?,N,Fact,Fact
1E_L19,S1,00:06:55,1,Y,N,F,,N,"out of all the students that failed chemistry, how many have passed mathematics?",N,Fact,Fact
1E_L19,S1,00:08:10,0,Y,Y,A,,N,zero point….?,N,Admin,Admin
1E_L19,S1,00:08:20,0,N,Y,A,,Y1,can you check it please?,Y,Admin,Admin
1E_L19,S1,00:08:22,2,Y,N,A,,Y1,can someone check it please?,Y,Admin,Admin
1E_L19,S1,00:08:41,1,Y,Y,A,,N,like this?,N,Admin,Admin
1E_L19,S1,00:13:49,3,N,N,U,,N,"I can also have probability of A given B, right?",N,Understanding check,Understanding check
1E_L19,S1,00:15:21,0,N,N,F,,Y2,what does it mean [if P(B|A)=P(B)]?,Y,Fact,Fact
1E_L19,S1,00:15:22,3,N,N,F,,Y2,what does it say?,Y,Fact,Fact
1E_L19,S1,00:15:42,8,N,N,U,,N,does that make sense?,N,Understanding check,Understanding check
1E_L19,S1,00:16:55,3,N,N,F,,Y3,then what happens to the product rule if A and B are independent?,Y,Fact,Fact
1E_L19,S1,00:17:02,3,N,N,F,,Y3,in that case the product rule is a bit changed right?,Y,Fact,Fact
1E_L19,S1,00:17:09,3,N,N,F,HQ,Y3,then P(A intersection B) would be?,Y,Fact,Fact
1E_L19,S1,00:17:06,1,Y,N,F,HQ,Y3,for A and B independent?,Y,Fact,Fact
1E_L19,S1,00:17:19,1,Y,Y,A,,N,sorry?,N,Admin,Admin
1E_L19,S1,00:17:59,2,N,N,U,,N,is it clear?,N,Understanding check,Understanding check
1E_L19,S1,00:18:16,4,N,N,U,,Y4,any questions?,Y,Understanding check,Understanding check
1E_L19,S1,00:18:21,4,N,N,U,,Y4,are we all happy?,Y,Understanding check,Understanding check
1E_L19,S1,00:21:38,4,Y,N,F,,N,in how many cases is the first one six?,N,Fact,Fact
1E_L19,S1,00:23:45,11,N,N,F,,Y5,what is the probability that the sum of the two values is 8?,Y,Fact,Fact
1E_L19,S1,00:24:00,0,N,N,F,,Y5,"in the whole experiment, what is the probability that the sum of two values is 8?",Y,Fact,Fact
1E_L19,S1,00:24:04,1,Y,N,F,HS,Y5,these [circles something] are all the cases that we can have a sum of 8,Y,Fact,Fact
1E_L19,S1,00:24:14,4,N,N,F,,Y6,what is the probability that one of them is 6 and the sum of them is 8?,Y,Fact,Fact
1E_L19,S1,00:24:23,3,N,N,F,HQ,Y6,only two of them include 6 right?,Y,Fact,Fact
1E_L19,S1,00:24:59,5,N,N,U,,N,is it clear?,N,Understanding check,Understanding check
1E_L19,S1,00:26:04,7,N,N,F,,Y7,what is the probability that the first one is black?,Y,Fact,Fact
1E_L19,S1,00:26:18,1,Y,N,F,,Y7,tell me whats the probability that the first one is black?,Y,Fact,Fact
1E_L19,S1,00:26:22,1,Y,Y,A,,N,sorry?,N,Admin,Admin
1E_L19,S1,00:26:27,2,N,N,F,,Y8,what is the probability that the second one is black?,Y,Fact,Fact
1E_L19,S1,00:26:32,1,Y,N,F,HS,Y8,and remember it is with replacement,Y,Fact,Fact
1E_L19,S1,00:29:32,4,N,N,U,,N,is it clear?,N,Understanding check,Understanding check
1E_L19,S1,00:30:24,2,N,N,F,,Y9,what is the probability of having an even number intersection with having something smaller than 4?,Y,Fact,Fact
1E_L19,S1,00:30:33,4,N,N,F,HQ,Y9,how many values do I have here?,Y,Fact,Fact
1E_L19,S1,00:30:40,1,Y,N,F,,Y9,even and smaller than 4?,Y,Fact,Fact
1E_L19,S1,00:30:44,1,Y,N,F,,N,and it is?,N,Fact,Fact
1E_L19,S1,00:31:01,6,N,N,E,,N,are these two equal?,N,Evaluation,Evaluation
1E_L19,S1,00:31:10,2,Y,N,E,,N,are these two independent?,N,Evaluation,Evaluation
1E_L19,S1,00:31:43,0,N,N,N,,Y10,what do I have here?,Y,Next step,Next step
1E_L19,S1,00:31:44,1,Y,N,F,HQ,Y10,what elements [are less than or equal to 4 and are even]?,Y,Fact,Fact
1E_L19,S1,00:31:48,1,Y,N,F,,N,so the probability is…..?,N,Fact,Fact
1E_L19,S1,00:31:54,1,Y,N,E,,N,is it equal to P(even) times P(smaller than or equal to 4)?,N,Evaluation,Evaluation
1E_L19,S1,00:34:00,0,N,N,U,,Y11,is it alright?,Y,Understanding check,Understanding check
1E_L19,S1,00:34:01,1,N,N,U,,Y11,does it make sense?,Y,Understanding check,Understanding check
1E_L19,S1,00:34:49,1,N,N,F,,Y12,how likely do you think it is that 2 of us here have the exact same birthday?,Y,Fact,Fact
1E_L19,S1,00:35:01,2,N,N,F,,Y12,the same day and the same month of the year?,Y,Fact,Fact
1E_L19,S1,00:35:08,3,N,N,F,,Y12,"the exact same birthday, how likely do you think it is?",Y,Fact,Fact
1E_L19,S1,00:35:14,0,N,N,E,,Y12,is it very likely?,Y,Evaluation,Evaluation
1E_L19,S1,00:35:15,3,Y,N,E,,Y12,its not that likely?,Y,Evaluation,Evaluation
1E_L19,S1,00:35:27,3,N,N,F,,N,any other ideas?,N,Fact,Fact
1E_L19,S1,00:39:26,4,N,N,U,,N,does it make sense?,N,Understanding check,Understanding check
1E_L19,S1,00:40:30,4,N,N,F,,Y13,what is this probability [of multiple independent events all occuring]?,Y,Fact,Fact
1E_L19,S1,00:40:35,2,N,N,F,HQ,Y13,"if we had A1 and A2, we know that it would be a probability of A1 times A2 right?",Y,Fact,Fact
1E_L19,S1,00:41:33,1,Y,N,F,,N,P(A) + P(A complement) is…?,N,Fact,Fact
1E_L19,S1,00:41:38,1,Y,Y,A,,N,what?,N,Admin,Admin
1E_L19,S1,00:41:40,3,N,N,N,,Y14,what if I write P(A|B) + P(A complement|B)?,Y,Next step,Next step
1E_L19,S1,00:41:51,4,Y,N,N,,Y14,"so I have added a condition here, for both of them",Y,Next step,Next step
1E_L19,S1,00:41:58,1,Y,Y,A,,N,sorry?,N,Admin,Admin
1C_L17,S10,00:02:17,6,N,N,W,,Y1,Someone willing to advocate for true i.e. argue why true is the correct answer?,Y,Warrant,Warrant
1C_L17,S10,00:02:17,4,Y,N,W,,Y1,"Someone at the back of the room, come on?",Y,Warrant,Warrant
1C_L17,S10,00:03:09,0,Y,N,W,,N,What about someone arguing in favour of the false statement?,N,Warrant,Warrant
1C_L17,S10,00:06:06,3,Y,N,F,,N,What's the contrapositive of this statement?,N,Fact,Fact
1C_L17,S10,00:06:25,1,N,N,U,,N,Everyone agree that's the contrapositive?,N,Understanding check,Understanding check
1C_L17,S10,00:06:27,2,N,N,A,,Y2,Has anyone got a banana handy?,Y,Admin,Admin
1C_L17,S10,00:06:27,2,N,N,A,,Y2,Anyone got a banana?,Y,Admin,Admin
1C_L17,S10,00:06:27,0,Y,N,A,,Y2,Someone must have a banana!,Y,Admin,Admin
1C_L17,S10,00:06:38,5,N,N,O,,N,What colour is that banana?,N,Other,Other
1C_L17,S10,00:17:04,5,N,N,U,,N,Does that make sense?,N,Understanding check,Understanding check
1C_L17,S10,00:17:15,6,N,N,N,,Y3,Did anyone interpret this question differently?,Y,Next step,Next step
1C_L17,S10,00:17:15,0,Y,N,N,,Y3,Since we're talking about… [student responds],Y,Next step,Next step
1C_L17,S10,00:21:28,0,N,Y,U,,N,Agreed?,N,Understanding check,Understanding check
1C_L17,S10,00:21:28,3,Y,Y,N,,N,Now what are you going to say?,N,Next step,Next step
1C_L17,S10,00:24:54,3,N,N,U,,N,Does that make sense?,N,Understanding check,Understanding check
1C_L17,S10,00:34:49,1,N,N,U,,N,Is everyone happy with that?,N,Understanding check,Understanding check
1C_L17,S10,00:36:02,32,N,N,E,,Y4,Does [equation] have a non trivial solution?,Y,Evaluation,Evaluation
1C_L17,S10,00:36:48,6,Y,N,E,,Y4,What do you think?,Y,Evaluation,Evaluation
1C_L17,S10,00:38:37,5,N,N,U,,N,Okay?,N,Understanding check,Understanding check
1C_L17,S10,00:40:55,5,Y,N,W,,N,Why must this be linearly dependent?,N,Warrant,Warrant
1C_L17,S10,00:42:09,1,N,N,W,,Y5,Why does that always have a solution?,Y,Warrant,Warrant
1C_L17,S10,00:42:09,2,Y,N,W,,Y5,I mean you're absolutely right,Y,Warrant,Warrant
1C_L17,S10,00:43:13,0,Y,Y,A,,N,Is that what you meant?,N,Admin,Admin
1C_L17,S10,00:43:28,4,N,N,W,,Y6,Why does this mean…?,Y,Warrant,Warrant
1C_L17,S10,00:43:34,0,Y,N,W,,Y6,Why does this mean we can always have a non trivial solution?,Y,Warrant,Warrant
1C_L17,S5,00:06:03,1,N,N,U,,N,does that make sense?,N,Understanding check,Understanding check
1C_L17,S5,00:06:19,16,N,N,N,,N,so how are we going to do that?,N,Next step,Next step
1C_L17,S5,00:07:00,2,N,N,U,,N,right?,N,Understanding check,Understanding check
1C_L17,S5,00:07:12,3,N,N,U,,Y1,ok?,Y,Understanding check,Understanding check
1C_L17,S5,00:17:15,5,N,N,U,,Y1,right?,Y,Understanding check,Understanding check
1C_L17,S5,00:07:53,0,N,N,N,,Y2,how can we do that [show that something is true]?,Y,Next step,Next step
1C_L17,S5,00:07:54,3,N,N,N,,Y2,what should I choose gamma to be?,Y,Next step,Next step
1C_L17,S5,00:08:07,6,Y,N,F,,N,"if gamma is c, what is beta?",N,Fact,Fact
1C_L17,S5,00:08:20,5,N,N,F,,N,and whats alpha?,N,Fact,Fact
1C_L17,S5,00:12:38,3,Y,N,U,,N,agreed?,N,Understanding check,Understanding check
1C_L17,S5,00:12:44,0,Y,Y,A,,N,how did I go from that step to the next step?,N,Admin,Admin
1C_L17,S5,00:15:09,3,N,N,U,,N,does that make sense?,N,Understanding check,Understanding check
1C_L17,S5,00:22:01,1,N,N,U,,N,agreed?,N,Understanding check,Understanding check
1C_L17,S5,00:22:49,1,N,N,N,,Y3,what about the second part?,Y,Next step,Next step
1C_L17,S5,00:22:52,3,N,N,E,,Y3,are these sets equal?,Y,Evaluation,Evaluation
1C_L17,S5,00:22:55,1,N,N,E,HQ,Y3,"so if they're equal, we'd have to take an element of B and show that its an element of A, wouldn’t we?",Y,Evaluation,Evaluation
1C_L17,S5,00:23:02,5,Y,N,E,HS,Y3,that’s how we show that two sets are equal,Y,Evaluation,Evaluation
1C_L17,S5,00:32:50,1,N,N,U,,N,"let w be in the span of u and v, agreed?",N,Understanding check,Understanding check
1C_L17,S5,00:33:36,2,Y,N,N,,N,so how can I get from here to here?,N,Next step,Next step
1C_L17,S5,00:33:54,3,Y,N,N,,N,what next?,N,Next step,Next step
1C_L17,S5,00:35:11,2,N,N,E,,Y4,did anyone think this was false?,Y,Evaluation,Evaluation
1C_L17,S5,00:35:15,0,Y,N,X,,Y4,did anyone have an example?,Y,Example generation,Other
1C_L17,S5,00:35:26,1,Y,Y,P,,N,how did you prove it was false?,N,Proof framework,Other
1C_L17,S5,00:35:41,3,Y,Y,N,,Y5,then what?,Y,Next step,Next step
1C_L17,S5,00:35:46,3,Y,Y,N,HQ,Y5,if w = v?,Y,Next step,Next step
1C_L17,S5,00:35:59,1,Y,N,N,,N,how do we write u?,N,Next step,Next step
1C_L17,S5,00:43:10,1,N,N,U,,N,does that make sense?,N,Understanding check,Understanding check
1C_L17,S5,00:46:57,4,N,N,N,,Y6,can anyone suggest some values I could choose to satisfy that equation?,Y,Next step,Next step
1C_L17,S5,00:47:05,4,Y,N,N,HS,Y6,at least one of them has to be nonzero,Y,Next step,Next step
1C_L17,S5,00:47:16,1,Y,Y,N,,N,and now what am I going to choose?,N,Next step,Next step
1C_L17,S5,00:49:03,5,Y,N,W,,N,would somebody who voted true like to justify why they voted true?,N,Warrant,Warrant
1C_L17,S5,00:49:31,0,N,N,E,,Y7,so did somebody vote false?,Y,Evaluation,Evaluation
1C_L17,S5,00:49:33,0,Y,Y,E,,Y7,"im guessing you [pointed at someone] voted false, did you?",Y,Evaluation,Evaluation
1C_L17,S5,00:49:36,0,Y,N,E,,N,who voted false?,N,Evaluation,Evaluation
1C_L17,S5,00:49:36,0,Y,Y,W,,N,why did you vote false?,N,Warrant,Warrant
1C_L17,S5,00:49:56,0,N,Y,A,,N,that’s your point isn't it?,N,Admin,Admin
1C_L16,S3,00:05:37,0,N,N,N,,Y15,[The matrix A minus lambda I] Is what?,Y,Next step,Next step
1C_L16,S3,00:05:37,4,Y,N,N,,Y15,Do you remember?,Y,Next step,Next step
1C_L16,S3,00:05:37,0,Y,Y,A,,N,What was that?,N,Admin,Admin
1C_L16,S3,00:14:08,2,Y,N,W,,N,Why is that?,N,Warrant,Warrant
1C_L16,S3,00:15:15,1,N,N,U,,N,People happy with that?,N,Understanding check,Understanding check
1C_L16,S3,00:15:38,0,N,N,N,,Y16,What could the next line be?,Y,Next step,Next step
1C_L16,S3,00:15:38,4,N,N,N,,Y16,Or should be?,Y,Next step,Next step
1C_L16,S3,00:15:38,0,N,N,N,HS,Y16,Right so we've got a matrix multiplied by a non-zero vector is equal to zero.,Y,Next step,Next step
1C_L16,S3,00:15:38,1,Y,N,N,,Y16,So what can we deduce from this?,Y,Next step,Next step
1C_L16,S3,00:16:58,0,N,N,U,,N,Any questions about that?,N,Understanding check,Understanding check
1C_L16,S3,00:17:25,1,N,N,U,,N,People generally happy with that?,N,Understanding check,Understanding check
1C_L16,S3,00:19:45,0,N,N,W,,Y17,How did people see this?,Y,Warrant,Warrant
1C_L16,S3,00:19:45,5,N,N,W,,Y17,What was the argument?,Y,Warrant,Warrant
1C_L16,S3,00:19:45,2,N,N,W,,Y17,Or was that the argument?,Y,Warrant,Warrant
1C_L16,S3,00:19:45,0,Y,N,W,,Y17,So what kind of equation [interrupted by student],Y,Warrant,Warrant
1C_L16,S3,00:27:03,1,N,N,W,,Y18,Can anyone give an argument for it?,Y,Warrant,Warrant
1C_L16,S3,00:27:03,2,N,N,W,,Y18,"Or a proof, better.",Y,Warrant,Warrant
1C_L16,S3,00:27:03,0,N,N,A,,Y18,Was that a someone up the back?,Y,Admin,Admin
1C_L16,S3,00:27:03,0,Y,Y,A,,Y18,"No, you just stretching?",Y,Admin,Admin
1C_L16,S3,00:27:03,5,Y,Y,W,,N,Ok.,N,Warrant,Warrant
1C_L16,S3,00:30:57,1,N,N,U,,N,Any questions about that?,N,Understanding check,Understanding check
1C_L16,S3,00:32:48,0,N,N,N,,Y19,Can anyone put any bounds on this?,Y,Next step,Next step
1C_L16,S3,00:32:48,4,N,N,N,,Y19,How big could it be?,Y,Next step,Next step
1C_L16,S3,00:32:48,6,N,N,E,HQ,Y19,Can it be infinite?,Y,Evaluation,Evaluation
1C_L16,S3,00:32:48,2,N,N,F,HS,Y19,So if I've got an n by n matrix here.,Y,Fact,Fact
1C_L16,S3,00:32:48,2,Y,N,F,HQ,Y19,So what's the biggest dimension that the eigenspace could be?,Y,Fact,Fact
1C_L16,S3,00:37:01,2,Y,N,F,,N,What did people think?,N,Fact,Fact
1C_L16,S3,00:37:04,2,Y,N,A,,N,Was that c I could hear from someone?,N,Admin,Admin
1C_L16,S3,00:37:17,6,N,N,E,,Y21,Were people able to prove this to themselves?,Y,Evaluation,Evaluation
1C_L16,S3,00:37:17,0,Y,N,W,,Y21,Did anyone have an argument?,Y,Warrant,Warrant
1C_L16,S3,00:38:22,8,N,N,F,,Y22,"If I calculate now the characteristic equation of this, what will I get?",Y,Fact,Fact
1C_L16,S3,00:38:22,3,N,N,F,HS,Y22,Those big zeros by the way indicate lots of little zeros. It's one of my many shorthands.,Y,Fact,Fact
1C_L16,S3,00:38:22,3,Y,N,F,HQ,Y22,So what is the determinant of a diagonal matrix?,Y,Fact,Fact
1C_L16,S3,00:39:45,0,N,N,F,,Y23,[The algebraic multiplicity] Is equal to?,Y,Fact,Fact
1C_L16,S3,00:39:45,4,Y,N,F,,Y23,To what?,Y,Fact,Fact
1C_L16,S3,00:40:05,4,N,N,N,,Y24,What do we need to do to compute that?,Y,Next step,Next step
1C_L16,S3,00:40:05,7,N,N,N,,Y24,Or those.,Y,Next step,Next step
1C_L16,S3,00:41:01,1,N,N,N,,Y25,The eigenspace of lambda equals zero is?,Y,Next step,Next step
1C_L16,S3,00:41:01,5,Y,N,N,,Y25,Is what?,Y,Next step,Next step
1C_L16,S3,00:41:10,0,Y,N,F,,N,R…?,N,Fact,Fact
1C_L16,S3,00:41:48,1,N,N,F,,N,The geometric multiplicity is equal to what?,N,Fact,Fact
1C_L16,S3,00:42:06,1,Y,N,F,,N,So what is the geometric multiplicity?,N,Fact,Fact
1C_L16,S3,00:42:10,0,Y,N,F,,N,Did someone say three?,N,Fact,Fact
1C_L16,S3,00:42:23,2,N,N,U,,N,Any questions there?,N,Understanding check,Understanding check
